RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_65+,Cluster
441,626,0,0,35,3,0.0,1,0,0,80190.36,0,True,False,False,False,False,0
442,790,0,0,31,9,0.0,2,1,0,84126.75,0,True,False,False,False,False,1
443,534,0,0,34,7,121551.58,2,1,1,70179.0,0,True,False,False,False,False,1
444,745,0,1,46,2,122220.19,1,1,1,118024.1,0,False,False,True,False,False,2
446,748,0,0,26,1,77780.29,1,0,1,183049.41,0,True,False,False,False,False,0
447,722,0,1,37,2,0.0,1,0,0,120906.83,0,False,True,False,False,False,0
448,501,0,1,40,4,125832.2,1,1,1,100433.83,0,False,True,False,False,False,2
450,778,2,0,47,6,127299.34,2,1,0,124694.99,0,False,False,True,False,False,1
451,494,1,0,38,7,174937.64,1,1,0,40084.32,0,False,True,False,False,False,2
452,850,0,1,40,9,0.0,2,0,1,119232.33,0,False,True,False,False,False,0
453,592,2,1,31,7,110071.1,1,0,0,43921.36,0,True,False,False,False,False,0
454,590,2,0,44,3,139432.37,1,1,0,62222.81,0,False,True,False,False,False,2
455,758,0,0,39,6,127357.76,1,0,1,56577.0,0,False,True,False,False,False,0
456,506,0,1,36,5,0.0,2,1,0,164253.35,0,False,True,False,False,False,1
457,733,0,1,33,3,0.0,1,1,1,7666.73,0,True,False,False,False,False,2
458,711,0,1,38,3,0.0,2,1,0,68487.51,0,False,True,False,False,False,1
460,637,2,1,37,8,0.0,1,1,1,186062.36,0,False,True,False,False,False,2
461,468,1,1,29,1,111681.98,2,1,1,195711.16,0,True,False,False,False,False,1
462,539,0,1,39,3,0.0,2,1,0,36692.17,0,False,True,False,False,False,1
463,509,2,0,25,3,108738.71,2,1,0,106920.57,0,False,False,False,False,False,1
465,818,2,1,26,4,0.0,2,1,1,167036.94,0,True,False,False,False,False,1
466,608,0,1,33,9,89968.69,1,1,0,68777.26,0,True,False,False,False,False,2
467,850,2,0,32,9,0.0,2,1,1,18924.92,0,True,False,False,False,False,1
469,536,0,1,35,8,0.0,2,1,0,64833.28,0,True,False,False,False,False,1
470,753,0,1,35,3,0.0,2,1,1,184843.77,0,True,False,False,False,False,1
471,631,2,1,27,10,134169.62,1,1,1,176730.02,0,True,False,False,False,False,2
473,774,0,1,26,2,93844.69,1,1,0,28415.36,0,True,False,False,False,False,2
474,785,0,1,28,8,0.0,2,1,0,77231.27,0,True,False,False,False,False,1
475,571,0,0,33,1,0.0,2,1,0,102750.7,0,True,False,False,False,False,1
477,605,1,0,31,1,117992.59,1,1,1,183598.77,0,True,False,False,False,False,2
478,611,0,0,40,8,100812.33,2,1,0,147358.27,0,False,True,False,False,False,1
479,569,0,1,38,7,0.0,1,1,1,108469.2,0,False,True,False,False,False,2
480,658,0,1,29,4,80262.6,1,1,1,20612.82,0,True,False,False,False,False,2
481,788,2,1,34,6,156478.62,1,0,1,181196.76,0,True,False,False,False,False,0
482,525,0,0,23,5,0.0,2,1,0,160249.1,0,False,False,False,False,False,1
483,798,0,1,37,8,0.0,3,0,0,110783.28,0,False,True,False,False,False,1
484,486,1,1,37,9,115217.99,2,1,0,144995.33,0,False,True,False,False,False,1
486,730,0,0,35,0,155470.55,1,1,1,53718.28,0,True,False,False,False,False,2
487,641,0,1,37,7,0.0,2,1,0,75248.3,0,False,True,False,False,False,1
489,692,0,1,30,2,0.0,2,0,1,130486.57,0,True,False,False,False,False,0
490,714,1,0,55,9,180075.22,1,1,1,100127.71,0,False,False,True,False,False,2
491,591,2,1,29,1,97541.24,1,1,1,196356.17,0,True,False,False,False,False,2
492,710,0,0,41,2,156067.05,1,1,1,9983.88,0,False,True,False,False,False,2
493,639,0,0,38,4,81550.94,2,0,1,118974.77,0,False,True,False,False,False,0
496,765,1,1,36,8,92310.54,2,1,1,72924.56,0,False,True,False,False,False,1
497,622,0,0,32,6,169089.38,2,1,0,101057.95,0,True,False,False,False,False,1
498,806,0,1,40,5,80613.93,1,1,1,142838.64,0,False,True,False,False,False,2
499,757,1,1,26,8,121581.56,2,1,1,127059.04,0,True,False,False,False,False,1
501,555,2,1,32,4,0.0,2,1,1,54405.79,0,True,False,False,False,False,1
502,692,0,1,54,5,0.0,2,1,1,88721.84,0,False,False,True,False,False,1
504,638,2,1,44,9,77637.35,2,1,1,111346.22,0,False,True,False,False,False,1
505,543,2,0,41,4,0.0,1,0,0,194902.16,0,False,True,False,False,False,0
506,584,0,1,31,5,0.0,2,1,0,31474.27,0,True,False,False,False,False,1
507,691,1,1,30,7,116927.89,1,1,0,21198.39,0,True,False,False,False,False,2
508,684,1,0,40,6,137326.65,1,1,0,186976.6,0,False,True,False,False,False,2
509,733,0,1,22,5,0.0,2,1,1,117202.19,0,False,False,False,False,False,1
510,599,2,0,37,2,0.0,2,1,1,143739.29,0,False,True,False,False,False,1
511,524,1,0,31,10,67238.98,2,1,1,161811.23,0,True,False,False,False,False,1
512,632,1,0,38,6,86569.76,2,1,0,98090.91,0,False,True,False,False,False,1
513,735,2,1,34,5,0.0,2,0,0,71095.41,0,True,False,False,False,False,0
514,734,0,1,34,6,133598.4,1,1,1,13107.24,0,True,False,False,False,False,2
516,793,2,1,38,9,0.0,2,1,0,88225.02,0,False,True,False,False,False,1
518,779,1,1,37,7,120092.52,2,1,0,135925.72,0,False,True,False,False,False,1
522,850,0,1,56,7,131317.48,1,1,1,119175.45,0,False,False,False,True,False,2
523,527,2,1,37,5,93722.73,2,1,1,139093.73,0,False,True,False,False,False,1
524,696,1,1,32,8,101160.99,1,1,1,115916.55,0,True,False,False,False,False,2
525,661,0,1,48,3,120320.54,1,0,0,96463.25,0,False,False,True,False,False,0
526,776,0,0,31,2,0.0,2,1,1,112349.51,0,True,False,False,False,False,1
527,701,0,1,43,2,0.0,2,1,1,165303.79,0,False,True,False,False,False,1
528,610,0,1,26,8,0.0,2,1,0,166031.08,0,True,False,False,False,False,1
530,673,0,1,30,1,64097.75,1,1,1,77783.35,0,True,False,False,False,False,2
532,702,2,0,26,4,135219.57,1,0,1,59747.63,0,True,False,False,False,False,0
533,729,0,1,32,6,93694.42,1,1,1,79919.13,0,True,False,False,False,False,2
534,543,2,1,35,10,59408.63,1,1,0,76773.53,0,True,False,False,False,False,2
535,550,0,0,40,7,114354.95,1,1,0,54018.93,0,False,True,False,False,False,2
537,639,1,1,35,10,128173.9,2,1,0,59093.39,0,True,False,False,False,False,1
538,686,2,1,34,9,0.0,2,1,0,127569.8,0,True,False,False,False,False,1
541,833,0,1,37,8,151226.18,2,1,1,136129.49,0,False,True,False,False,False,1
542,622,0,1,26,9,0.0,2,1,1,153237.59,0,True,False,False,False,False,1
543,597,0,0,42,4,64740.12,1,1,1,106841.12,0,False,True,False,False,False,2
546,842,2,0,44,2,112652.08,2,1,0,126644.98,0,False,True,False,False,False,1
547,587,0,1,38,0,0.0,2,1,0,47414.15,0,False,True,False,False,False,1
548,479,1,0,30,7,143964.36,2,1,0,41879.99,0,True,False,False,False,False,1
549,508,0,1,49,7,122451.46,2,1,1,75808.1,0,False,False,True,False,False,1
550,749,0,1,24,1,0.0,3,1,1,47911.03,0,False,False,False,False,False,1
551,721,1,0,36,3,65253.07,2,1,0,28737.78,0,False,True,False,False,False,1
553,685,2,0,25,10,128509.63,1,1,0,121562.33,0,False,False,False,False,False,2
554,417,0,1,34,7,0.0,2,1,0,55003.79,0,True,False,False,False,False,1
555,574,1,1,33,3,129834.67,1,1,0,193131.42,0,True,False,False,False,False,2
557,587,1,1,40,5,138241.9,2,1,0,159418.1,0,False,True,False,False,False,1
559,741,2,1,53,3,0.0,2,1,1,38913.68,0,False,False,True,False,False,1
561,584,1,0,29,7,105204.01,1,0,1,138490.03,0,True,False,False,False,False,0
563,607,2,1,36,8,158261.68,1,1,1,76744.72,0,False,True,False,False,False,2
565,689,2,0,38,6,121021.05,1,1,1,12182.15,0,False,True,False,False,False,2
566,543,0,1,36,4,0.0,2,1,1,141210.5,0,False,True,False,False,False,1
569,737,1,1,31,5,121192.22,2,1,1,74890.58,0,True,False,False,False,False,1
570,761,0,1,31,7,0.0,3,1,1,166698.18,0,True,False,False,False,False,1
571,601,0,1,44,1,100486.18,2,1,1,62678.53,0,False,True,False,False,False,1
573,745,0,1,35,9,92566.53,2,1,0,161519.77,0,True,False,False,False,False,1
575,848,2,1,40,3,110929.96,1,1,1,30876.84,0,False,True,False,False,False,2
576,546,0,0,27,8,0.0,2,1,1,14858.1,0,True,False,False,False,False,1
577,439,2,0,32,3,138901.61,1,1,0,75685.97,0,True,False,False,False,False,2
578,755,0,1,30,4,123217.66,2,0,1,144183.1,0,True,False,False,False,False,0
579,593,0,0,41,6,0.0,1,1,0,65170.66,0,False,True,False,False,False,2
580,701,0,1,39,2,0.0,2,1,1,82526.92,0,False,True,False,False,False,1
581,701,2,1,36,8,0.0,2,1,0,169161.46,0,False,True,False,False,False,1
584,547,1,0,30,9,72392.41,1,1,0,77077.14,0,True,False,False,False,False,2
588,725,0,1,44,5,0.0,1,1,1,117356.14,0,False,True,False,False,False,2
589,526,0,1,36,1,0.0,1,1,0,160696.72,0,False,True,False,False,False,2
592,700,0,1,38,8,134811.3,1,1,0,1299.75,0,False,True,False,False,False,2
593,666,0,0,34,9,115897.12,1,1,1,25095.03,0,True,False,False,False,False,2
594,630,2,1,32,4,82034.0,1,0,0,146326.45,0,True,False,False,False,False,0
595,779,2,0,26,4,174318.13,2,0,1,38296.21,0,True,False,False,False,False,0
596,611,1,0,41,2,114206.84,1,1,0,164061.6,0,False,True,False,False,False,2
597,685,2,1,43,9,0.0,2,1,0,107811.28,0,False,True,False,False,False,1
598,646,1,1,39,9,111574.41,1,1,1,30838.51,0,False,True,False,False,False,2
600,484,1,0,34,4,148249.54,1,0,1,33738.27,0,True,False,False,False,False,0
602,762,2,0,26,7,123709.46,2,1,1,169654.57,0,True,False,False,False,False,1
605,702,0,1,37,10,150525.8,1,1,1,94728.49,0,False,True,False,False,False,2
606,601,0,1,29,9,0.0,1,1,1,80393.27,0,True,False,False,False,False,2
607,699,0,1,53,4,0.0,2,0,1,111307.98,0,False,False,True,False,False,0
608,584,0,1,28,10,0.0,2,1,0,19834.32,0,True,False,False,False,False,1
609,699,0,1,35,5,0.0,2,1,1,78397.24,0,True,False,False,False,False,1
610,698,1,0,51,2,111018.98,1,1,0,86410.28,0,False,False,True,False,False,2
611,495,0,1,30,10,129755.99,1,0,0,172749.65,0,True,False,False,False,False,0
612,650,0,0,27,6,0.0,2,1,0,1002.39,0,True,False,False,False,False,1
614,667,2,1,38,1,87202.38,1,1,1,77866.91,0,False,True,False,False,False,2
615,688,1,1,26,8,146133.39,1,1,1,175296.76,0,True,False,False,False,False,2
617,754,2,1,39,6,170184.99,2,1,0,89593.26,0,False,True,False,False,False,1
619,546,2,1,42,7,139070.51,1,1,1,86945.0,0,False,True,False,False,False,2
620,673,2,0,37,8,0.0,2,1,1,183318.79,0,False,True,False,False,False,1
621,593,0,1,35,9,114193.24,1,1,0,71154.1,0,True,False,False,False,False,2
622,656,2,0,40,10,167878.5,1,0,1,151887.16,0,False,True,False,False,False,0
623,535,1,0,53,5,141616.55,2,1,1,75888.65,0,False,False,True,False,False,1
624,678,1,1,36,3,145747.67,2,0,1,89566.74,0,False,True,False,False,False,0
625,477,2,0,48,2,129120.64,1,0,1,26475.79,0,False,False,True,False,False,0
626,850,2,1,35,7,110349.82,1,0,0,126355.8,0,True,False,False,False,False,0
627,427,0,1,29,1,141325.56,1,1,1,93839.3,0,True,False,False,False,False,2
628,752,0,1,49,2,78653.84,1,1,0,7698.6,0,False,False,True,False,False,2
629,649,0,1,47,1,0.0,2,1,1,145593.85,0,False,False,True,False,False,1
630,799,2,0,28,3,142253.65,1,1,0,45042.56,0,True,False,False,False,False,2
633,839,2,0,33,10,75592.43,1,1,0,62674.42,0,True,False,False,False,False,2
634,540,1,1,44,3,164113.04,2,1,1,12120.79,0,False,True,False,False,False,1
636,696,2,0,51,5,0.0,2,1,0,55022.43,0,False,False,True,False,False,1
637,660,2,0,33,1,0.0,2,0,0,117834.91,0,True,False,False,False,False,0
638,682,0,1,48,1,138778.15,1,0,1,168840.23,0,False,False,True,False,False,0
639,744,0,0,43,10,147832.15,1,0,1,24234.11,0,False,True,False,False,False,0
640,785,0,0,36,4,135438.4,1,0,0,190627.01,0,False,True,False,False,False,0
642,706,0,0,29,5,112564.62,1,1,0,42334.38,0,True,False,False,False,False,2
643,583,0,0,27,1,125406.58,1,1,1,110784.42,0,True,False,False,False,False,2
647,752,0,0,30,3,0.0,2,1,1,104991.28,0,True,False,False,False,False,1
648,578,0,1,38,7,82259.29,1,1,0,8996.97,0,False,True,False,False,False,2
649,438,0,0,36,4,0.0,2,1,0,64420.5,0,False,True,False,False,False,1
650,652,0,1,38,6,0.0,2,1,1,145700.22,0,False,True,False,False,False,1
651,629,0,0,49,4,0.0,2,1,1,196335.48,0,False,False,True,False,False,1
652,720,0,1,52,7,0.0,1,1,1,14781.12,0,False,False,True,False,False,2
653,668,0,1,42,3,150461.07,1,1,0,108139.23,0,False,True,False,False,False,2
655,729,2,1,31,8,164870.81,2,1,1,9567.39,0,True,False,False,False,False,1
656,498,1,1,25,8,121702.73,1,1,1,132210.49,0,False,False,False,False,False,2
657,549,2,1,25,6,193858.2,1,0,1,21600.11,0,False,False,False,False,False,0
658,601,1,0,54,1,131039.97,2,1,1,199661.5,0,False,False,True,False,False,1
660,751,0,0,30,6,0.0,2,1,0,15766.1,0,True,False,False,False,False,1
661,632,1,0,41,3,81877.38,1,1,1,33642.21,0,False,True,False,False,False,2
663,678,0,1,31,2,0.0,2,1,1,58803.28,0,True,False,False,False,False,1
664,695,0,1,46,4,0.0,2,1,1,137537.22,0,False,False,True,False,False,1
665,661,0,0,41,1,0.0,2,0,1,131300.68,0,False,True,False,False,False,0
666,661,0,1,33,9,0.0,2,1,1,84174.81,0,True,False,False,False,False,1
667,559,0,0,31,3,127070.73,1,0,1,160941.78,0,True,False,False,False,False,0
668,503,0,1,29,3,0.0,2,1,1,143954.99,0,True,False,False,False,False,1
669,695,2,1,46,3,122549.64,1,1,1,56297.85,0,False,False,True,False,False,2
670,640,0,0,42,5,176099.13,1,1,1,8404.73,0,False,True,False,False,False,2
671,624,1,0,48,3,122388.38,2,0,0,30020.09,0,False,False,True,False,False,0
672,667,0,1,42,9,0.0,2,0,1,58137.42,0,False,True,False,False,False,0
673,642,0,1,26,0,0.0,1,0,0,47472.68,0,True,False,False,False,False,0
674,640,2,0,32,6,118879.35,2,1,1,19131.71,0,True,False,False,False,False,1
675,529,2,1,35,5,0.0,2,1,1,187288.5,0,True,False,False,False,False,1
676,563,0,0,39,5,0.0,2,1,1,17603.81,0,False,True,False,False,False,1
677,593,2,0,38,4,88736.44,2,1,0,67020.03,0,False,True,False,False,False,1
680,684,2,0,38,3,0.0,2,1,0,44255.65,0,False,True,False,False,False,1
681,482,0,1,55,5,97318.25,1,0,1,78416.14,0,False,False,True,False,False,0
683,651,1,0,41,4,133432.59,1,0,1,151303.48,0,False,True,False,False,False,0
684,749,1,0,40,8,141782.57,2,0,0,86333.63,0,False,True,False,False,False,0
685,583,0,1,24,9,135125.28,1,0,0,89801.9,0,False,False,False,False,False,0
687,715,0,0,31,2,112212.14,2,1,1,181600.72,0,True,False,False,False,False,1
690,641,0,0,36,5,66392.64,1,1,0,31106.67,0,False,True,False,False,False,2
691,716,1,1,27,1,122552.34,2,1,0,67611.36,0,True,False,False,False,False,1
692,767,0,1,43,1,76408.85,2,1,0,77837.63,0,False,True,False,False,False,1
693,745,1,1,36,8,145071.24,1,0,0,6078.46,0,False,True,False,False,False,0
694,589,0,1,34,6,0.0,2,1,1,177896.92,0,True,False,False,False,False,1
695,796,0,0,45,2,109730.22,1,1,1,123882.73,0,False,True,False,False,False,2
699,746,2,1,36,2,0.0,2,1,1,16436.56,0,False,True,False,False,False,1
700,742,1,1,33,0,181656.51,1,1,1,107667.91,0,True,False,False,False,False,2
701,750,0,0,32,5,0.0,2,1,0,95611.47,0,True,False,False,False,False,1
702,669,0,1,30,7,95128.86,1,0,0,19799.26,0,True,False,False,False,False,0
703,594,2,0,49,2,126615.94,2,0,1,123214.74,0,False,False,True,False,False,0
704,574,2,1,36,1,0.0,2,0,1,71709.12,0,False,True,False,False,False,0
705,659,1,1,36,2,76190.48,2,1,1,149066.14,0,False,True,False,False,False,1
707,626,1,1,35,4,88109.81,1,1,1,32825.5,0,True,False,False,False,False,2
708,620,0,1,42,4,0.0,2,1,0,6232.31,0,False,True,False,False,False,1
709,580,0,0,35,8,0.0,2,0,1,10357.03,0,True,False,False,False,False,0
710,686,0,0,34,3,123971.51,2,1,0,147794.63,0,True,False,False,False,False,1
711,540,0,1,48,0,148116.48,1,0,0,116973.48,0,False,False,True,False,False,0
712,634,1,1,35,6,116269.01,1,1,0,129964.94,0,True,False,False,False,False,2
713,632,2,1,38,1,120599.21,1,1,0,92816.86,0,False,True,False,False,False,2
714,501,0,0,41,3,144260.5,1,1,0,172114.67,0,False,True,False,False,False,2
716,786,0,1,34,9,0.0,2,1,0,144517.19,0,True,False,False,False,False,1
717,554,1,0,37,4,58629.97,1,0,0,182038.6,0,False,True,False,False,False,0
718,701,2,0,42,5,0.0,2,0,0,24210.56,0,False,True,False,False,False,0
719,474,0,1,45,10,0.0,2,0,0,172175.9,0,False,True,False,False,False,0
720,621,0,0,43,5,0.0,1,1,1,47578.45,0,False,True,False,False,False,2
723,669,0,1,23,1,0.0,2,0,0,66088.83,0,False,False,False,False,False,0
724,776,0,0,38,2,169824.46,1,1,0,169291.7,0,False,True,False,False,False,2
725,694,0,1,36,3,97530.25,1,1,1,117140.41,0,False,True,False,False,False,2
726,787,0,0,42,10,145988.65,2,1,1,79510.37,0,False,True,False,False,False,1
727,580,0,1,37,9,0.0,2,0,1,77108.66,0,False,True,False,False,False,0
728,711,0,0,25,7,0.0,3,1,1,9679.28,0,False,False,False,False,False,1
729,673,0,0,40,5,137494.28,1,1,0,81753.92,0,False,True,False,False,False,2
731,591,0,1,24,6,147360.0,1,1,1,25310.82,0,False,False,False,False,False,2
732,769,0,0,25,10,0.0,2,0,0,187925.75,0,False,False,False,False,False,0
733,657,2,1,31,3,125167.02,1,0,0,98820.39,0,True,False,False,False,False,0
736,497,0,1,47,6,0.0,1,1,1,90055.08,0,False,False,True,False,False,2
738,525,0,1,36,2,114628.4,1,0,1,168290.06,0,False,True,False,False,False,0
739,725,0,1,46,6,0.0,2,1,0,161767.38,0,False,False,True,False,False,1
740,692,0,0,28,8,95059.02,2,1,0,44420.18,0,True,False,False,False,False,1
741,618,0,0,24,7,128736.39,1,0,1,37147.61,0,False,False,False,False,False,0
742,546,0,1,24,8,156325.38,1,1,1,125381.02,0,False,False,False,False,False,2
743,635,0,1,29,7,105405.97,1,1,1,149853.89,0,True,False,False,False,False,2
746,606,0,1,40,5,0.0,2,1,1,70899.27,0,False,True,False,False,False,1
747,844,0,1,18,2,160980.03,1,0,0,145936.28,0,False,False,False,False,False,0
748,450,2,0,46,5,177619.71,1,1,0,54227.06,0,False,False,True,False,False,2
749,727,2,1,38,2,62276.99,1,1,1,59280.79,0,False,True,False,False,False,2
750,460,1,1,46,4,127559.97,2,1,1,126952.5,0,False,False,True,False,False,1
751,649,0,1,41,0,0.0,2,0,1,130567.02,0,False,True,False,False,False,0
752,758,1,0,47,9,95523.16,1,1,0,73294.48,0,False,False,True,False,False,2
753,490,0,0,35,7,107749.03,1,1,1,3937.37,0,True,False,False,False,False,2
754,815,1,1,37,2,110777.26,2,1,0,2383.59,0,False,True,False,False,False,1
755,838,2,0,39,5,166733.92,2,1,0,14279.44,0,False,True,False,False,False,1
756,803,0,1,31,9,157120.86,2,1,0,141300.53,0,True,False,False,False,False,1
757,664,1,0,36,2,127160.78,2,1,0,78140.75,0,False,True,False,False,False,1
758,736,2,0,28,2,0.0,2,1,1,117431.1,0,True,False,False,False,False,1
759,633,0,0,37,9,156091.97,1,1,0,72008.61,0,False,True,False,False,False,2
761,600,0,0,43,5,134022.06,1,1,0,194764.83,0,False,True,False,False,False,2
764,742,1,0,21,1,114292.48,1,1,0,31520.4,0,False,False,False,False,False,2
766,710,2,0,27,2,135277.96,1,1,0,142200.15,0,True,False,False,False,False,2
769,684,2,1,41,2,119782.72,2,0,0,120284.67,0,False,True,False,False,False,0
772,717,0,1,31,4,129722.57,1,0,0,41176.6,0,True,False,False,False,False,0
773,589,0,1,32,2,0.0,2,0,1,9468.64,0,True,False,False,False,False,0
774,767,0,1,36,3,139180.2,1,0,0,123880.19,0,False,True,False,False,False,0
776,648,0,1,33,7,134944.0,1,1,1,117036.38,0,True,False,False,False,False,2
779,754,0,1,28,8,0.0,2,1,1,52615.62,0,True,False,False,False,False,1
780,679,2,0,35,8,119182.73,1,0,0,121210.09,0,True,False,False,False,False,0
781,639,0,1,27,8,0.0,2,1,0,192247.35,0,True,False,False,False,False,1
782,774,0,0,28,1,71264.02,2,0,1,68759.57,0,True,False,False,False,False,0
783,517,0,1,41,2,0.0,2,0,1,75937.47,0,False,True,False,False,False,0
784,571,0,0,35,8,0.0,2,0,0,84569.13,0,True,False,False,False,False,0
786,792,2,1,36,5,92140.15,1,0,1,67468.67,0,False,True,False,False,False,0
787,688,0,1,26,1,0.0,2,1,1,104435.94,0,True,False,False,False,False,1
788,714,1,1,42,2,177640.09,1,0,1,47166.55,0,False,True,False,False,False,0
789,562,2,0,35,0,0.0,2,1,0,119899.52,0,True,False,False,False,False,1
790,704,2,1,48,8,167997.6,1,1,1,173498.45,0,False,False,True,False,False,2
791,698,0,1,36,2,82275.35,2,1,1,93249.26,0,False,True,False,False,False,1
792,611,0,1,49,3,0.0,2,1,1,142917.54,0,False,False,True,False,False,1
793,850,1,0,48,6,111962.99,1,1,0,111755.8,0,False,False,True,False,False,2
794,743,1,0,34,1,131736.88,1,1,1,108543.21,0,True,False,False,False,False,2
795,654,0,1,29,1,0.0,1,1,0,180345.44,0,True,False,False,False,False,2
796,761,1,1,36,8,108239.11,2,0,0,99444.02,0,False,True,False,False,False,0
797,702,0,0,46,9,98444.19,1,0,1,109563.28,0,False,False,True,False,False,0
798,488,1,1,32,3,114540.38,1,1,0,92568.07,0,True,False,False,False,False,2
799,683,0,0,35,6,187530.66,2,1,1,37976.36,0,True,False,False,False,False,1
800,601,1,0,42,9,133636.16,1,0,1,103315.74,0,False,True,False,False,False,0
801,605,0,1,52,7,0.0,2,1,1,173952.5,0,False,False,True,False,False,1
802,671,1,0,44,0,84745.03,2,0,1,34673.98,0,False,True,False,False,False,0
803,614,1,0,31,7,120599.38,2,1,1,46163.44,0,True,False,False,False,False,1
804,511,2,0,29,9,0.0,2,0,1,140676.98,0,True,False,False,False,False,0
805,850,0,1,39,4,127771.35,2,0,1,151738.54,0,False,True,False,False,False,0
807,793,0,0,33,0,0.0,1,0,0,175544.02,0,True,False,False,False,False,0
809,598,1,1,53,10,167772.96,1,1,1,136886.86,0,False,False,True,False,False,2
810,657,0,0,37,6,95845.6,1,1,0,122218.23,0,False,True,False,False,False,2
811,618,0,0,35,10,0.0,2,1,0,180439.75,0,True,False,False,False,False,1
813,516,2,0,33,3,0.0,2,1,1,58685.59,0,True,False,False,False,False,1
815,700,0,0,26,2,0.0,2,0,0,50051.42,0,True,False,False,False,False,0
816,745,0,1,25,5,157993.15,2,1,0,146041.45,0,False,False,False,False,False,1
817,696,0,1,29,8,0.0,2,1,0,191166.09,0,True,False,False,False,False,1
819,497,2,1,27,9,75263.16,1,1,1,164825.04,0,True,False,False,False,False,2
820,720,0,0,43,6,137824.03,2,1,0,172557.77,0,False,True,False,False,False,1
